0.3396761312601471,0.8878217509494356,1.0655478786674335,0.8680123075327335,0.4165801166799578,0.27217308574599486,0.4420094876736593,0.1343016521130547
0.33448998773201893,0.8713802231142732,1.043571431046355,0.8565437959392421,0.41244709479179065,0.280441631571139,0.43818680841499924,0.13264742818142938
0.3292330300098773,0.8549322687979585,1.0221375473283143,0.8459234532407949,0.4082893801556695,0.2903199029306323,0.4345083645859659,0.13097714383647474
0.3239468404462361,0.8384739888597504,1.0009759045621975,0.8356299137920502,0.4041655474689996,0.3020025343501406,0.4309580676395992,0.12930648146596205
0.3186712225989246,0.8220150354782485,0.9798744658862463,0.8252376985697142,0.40020513877292047,0.315627158580893,0.42748697468967684,0.12763707041541633
0.31339743842415535,0.8055445841715881,0.9588509871447319,0.8147945584515829,0.39641156173768305,0.33052123799321914,0.42394790394929416,0.12596378206278191
0.30812381378524933,0.7891057795837625,0.9379491211294505,0.8043328464943079,0.3926876255712198,0.34587977249278273,0.42024693691812365,0.12428171440034994
0.30284874714333093,0.7727666047148505,0.9171971343247384,0.7938701558312812,0.3890740148850459,0.36141368462643514,0.4164281118320066,0.12259287287365274
0.29757070794867785,0.7565117606378121,0.8965818044337611,0.7836506384488031,0.386004011069374,0.37772214986140956,0.4125537248338285,0.12091924018110119
0.2923016069417315,0.7402931020740067,0.8761572113600103,0.7740948083332465,0.3837110211185008,0.3958388887564064,0.4086232449593148,0.11928182905069389
0.2870394567284041,0.7241046567516616,0.8560618181528536,0.7654036861071043,0.38203645947330533,0.4161492185292459,0.40457604488473503,0.11765390242590279
0.2817689776606104,0.7079674265796009,0.8363341495870986,0.7573073911193768,0.38136959735268977,0.43850477568689544,0.4003743024752918,0.11600987598769241
0.2764822480827177,0.6919014513559453,0.8169505276904933,0.7494669650224531,0.38182106459829585,0.462741611669288,0.39601541817860103,0.1143520365773937
0.2712118219988234,0.6759191452766141,0.7978679134308654,0.7418855440803358,0.3828871819827453,0.48864759863018664,0.3915438587987478,0.11268258499416423
0.2659955089498531,0.6600924758722969,0.7790782772612037,0.7347865147003544,0.38467392888535745,0.5153028184673869,0.38700226755659833,0.11103038142591297
0.260849365307974,0.6444968189262541,0.760620457396451,0.7281624535328024,0.3872418677645709,0.5415391099725484,0.3823713285794088,0.1094297012051742
0.2557686240879303,0.629103762327363,0.7425245979839012,0.7216915614231454,0.3901534144593066,0.5673159189945901,0.377659395467367,0.10785310685473519
0.25073529040996406,0.6138859330526846,0.7248860433087597,0.7152931979909807,0.39310333009638376,0.5934975011273206,0.37288790890686774,0.10626095806760794
0.2457588494332561,0.5988370363018529,0.7076551478085418,0.7090105043431596,0.39595338026440247,0.6205357503791601,0.36804400557523237,0.10465546790049363
0.24084163324642333,0.5839241439132302,0.6907238561781587,0.702784345848669,0.39870515320789846,0.647926062468587,0.3631221370104108,0.10304545207318155
0.23599250137047442,0.5691490571292128,0.6740754369542776,0.6967787395558481,0.40130008944522483,0.675111875971171,0.35813712899900724,0.10143266162178136
0.23123992045558367,0.5545334237367411,0.6576066952623048,0.6910166429231497,0.40366226782791087,0.7020022859796832,0.35313665378127906,0.09983883202996828
0.22656422520315983,0.5400777389850125,0.6412655489093206,0.6853325739531883,0.40603353101914125,0.728289986686395,0.34817301282393515,0.09829142188585248
0.22194653066798736,0.5257823221813083,0.6250889732217537,0.6797486873189708,0.40851148423539485,0.7533473108342991,0.3432226537075063,0.09677653598837231
