-3,-3,-4,-25,18,-8,2,-1,1652970154.522702
-1,-1,1,37,-29,1,-1,2,1652970154.522702
-3,-6,-4,-65,4,6,-2,0,1652970154.5366638
-2,-7,-11,-1,29,-6,-2,-2,1652970154.5366638
-3,-4,-6,34,-23,-7,-1,-2,1652970154.5416512
4,10,16,59,6,4,7,0,1652970154.544642
-2,-6,-17,-22,5,-5,-1,-3,1652970154.5618048
1,2,14,17,29,-1,0,2,1652970154.5618048
-2,-10,-13,-49,-5,2,-1,-1,1652970154.5618048
3,2,-2,-12,-13,-8,-5,0,1652970154.5618048
0,3,42,84,-7,6,0,-2,1652970154.5697825
-2,1,-4,-15,10,-2,1,-1,1652970154.5697825
2,5,5,33,-15,12,0,0,1652970154.582766
-2,-2,-5,-17,7,-31,-3,-2,1652970154.5857399
-2,-5,-22,-52,-25,-1,-4,-3,1652970154.6297975
-3,-4,4,3,11,1,-2,-4,1652970154.6297975
-2,-10,-17,37,0,-7,-2,-3,1652970154.6418095
0,-3,-10,-36,24,6,-1,-1,1652970154.6418095
-1,9,10,61,-32,-3,1,1,1652970154.6418095
3,1,3,-36,-9,-3,3,1,1652970154.6418095
-3,0,22,17,-5,-1,0,-2,1652970154.6418095
-6,-12,-10,-16,13,4,-2,-3,1652970154.6418095
9,0,-2,21,10,-9,-1,0,1652970154.6633976
3,1,-2,32,22,3,2,-3,1652970154.6633976
4,3,-4,-64,-20,-7,2,0,1652970154.6633976
-4,0,6,46,15,6,0,-1,1652970154.6633976
-3,1,-1,-11,3,5,3,2,1652970154.670381
-4,-2,3,32,-4,6,-3,-3,1652970154.670381
-5,-2,-9,0,9,-4,-4,-1,1652970154.670381
-2,1,11,-20,6,7,-1,1,1652970154.670381
2,-1,-10,-46,-35,-1,-2,2,1652970154.6793568
2,-2,-27,-109,-28,2,0,0,1652970154.6793568
0,3,10,94,26,5,-3,-2,1652970154.6793568
-4,-2,1,-25,-15,-1,-1,-2,1652970154.6793568
-3,-6,-8,10,14,1,0,1,1652970154.6933198
1,7,16,1,13,1,0,3,1652970154.6933198
1,0,-3,-29,-14,-1,-1,0,1652970154.7003038
0,2,-1,11,-6,0,0,-2,1652970154.7003038
-1,-7,-3,7,-2,-1,0,-2,1652970154.7192504
-2,-4,-13,14,9,-5,-3,-2,1652970154.7192504
0,2,2,-7,8,-10,-7,-2,1652970154.7192504
-1,2,3,42,48,5,-3,0,1652970154.724237
-1,0,0,-21,-56,-10,0,0,1652970154.7391968
0,-3,-10,-42,0,5,-3,-1,1652970154.7411916
